Company,CompanyLocation,Year,BeanOrigin,Continent,CocoaPercent,CocoaBin,IngredientCount,IngredientInitials,Characteristic,Rating
AMMA,Brazil,2010,Brazil,South America,85.0,80-90%,4,"B,S,C,L",creamy,2.75
AMMA,Brazil,2010,Brazil,South America,85.0,80-90%,4,"B,S,C,L",red berry,2.75
AMMA,Brazil,2010,Brazil,South America,85.0,80-90%,4,"B,S,C,L",bitter,2.75
AMMA,Brazil,2010,Brazil,South America,50.0,50-60%,4,"B,S,C,L",very sweet,3.75
AMMA,Brazil,2010,Brazil,South America,50.0,50-60%,4,"B,S,C,L",banana,3.75
AMMA,Brazil,2010,Brazil,South America,75.0,70-80%,4,"B,S,C,L",roasty,3.75
AMMA,Brazil,2010,Brazil,South America,75.0,70-80%,4,"B,S,C,L",fatty,3.75
AMMA,Brazil,2010,Brazil,South America,75.0,70-80%,4,"B,S,C,L",nutty,3.75
AMMA,Brazil,2010,Brazil,South America,75.0,70-80%,4,"B,S,C,L",coffee,3.75
AMMA,Brazil,2010,Brazil,South America,60.0,50-60%,4,"B,S,C,L",creamy,4.0
AMMA,Brazil,2010,Brazil,South America,60.0,50-60%,4,"B,S,C,L",sweet,4.0
AMMA,Brazil,2010,Brazil,South America,60.0,50-60%,4,"B,S,C,L",cocoa,4.0
AMMA,Brazil,2010,Brazil,South America,60.0,50-60%,4,"B,S,C,L",banana,4.0
AMMA,Brazil,2013,Brazil,South America,75.0,70-80%,4,"B,S,C,L",grainy,3.25
AMMA,Brazil,2013,Brazil,South America,75.0,70-80%,4,"B,S,C,L",sweet,3.25
AMMA,Brazil,2013,Brazil,South America,75.0,70-80%,4,"B,S,C,L",poor aftertaste,3.25
Anahata,U.S.A.,2014,Dominican Republic,North America,75.0,70-80%,2,"B,S",chalky,3.0
Anahata,U.S.A.,2014,Dominican Republic,North America,75.0,70-80%,2,"B,S",mild fruit,3.0
Anahata,U.S.A.,2014,Dominican Republic,North America,75.0,70-80%,2,"B,S",burnt,3.0
Animas,U.S.A.,2016,Bolivia,South America,75.0,70-80%,2,"B,S",caramel,3.5
Animas,U.S.A.,2016,Bolivia,South America,75.0,70-80%,2,"B,S",cocoa,3.5
Animas,U.S.A.,2021,Belize,North America,75.0,70-80%,2,"B,S",cherry,3.0
Ara,France,2014,Mexico,North America,72.0,70-80%,3,"B,S,C",earthy,2.5
Ara,France,2014,Mexico,North America,72.0,70-80%,3,"B,S,C",sour milk,2.5
Ara,France,2014,Mexico,North America,72.0,70-80%,3,"B,S,C",leather,2.5
Ara,France,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",bitter,2.75
Ara,France,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",floral,2.75
Ara,France,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",leather,2.75
Ara,France,2014,Madagascar,Africa,75.0,70-80%,3,"B,S,C",sandy,3.0
Ara,France,2014,Madagascar,Africa,75.0,70-80%,3,"B,S,C",fruity,3.0
Ara,France,2014,Madagascar,Africa,75.0,70-80%,3,"B,S,C",short,3.0
Ara,France,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",nutty,3.0
Ara,France,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",mild spice,3.0
Arete,U.S.A.,2015,Brazil,South America,75.0,70-80%,2,"B,S",floral,2.75
Arete,U.S.A.,2015,Guatemala,North America,70.0,60-70%,2,"B,S",strawberry,3.25
Arete,U.S.A.,2015,Guatemala,North America,70.0,60-70%,2,"B,S",butterscotch,3.25
Arete,U.S.A.,2015,Guatemala,North America,70.0,60-70%,2,"B,S",off,3.25
Arete,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",creamy,3.5
Arete,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",rich,3.5
Arete,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",rum,3.5
Arete,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",roasty,3.5
Arete,U.S.A.,2015,Peru,South America,68.0,60-70%,2,"B,S",floral,3.5
Arete,U.S.A.,2015,Peru,South America,68.0,60-70%,2,"B,S",nutty,3.5
Arete,U.S.A.,2015,Peru,South America,68.0,60-70%,2,"B,S",rich cocoa,3.5
Arete,U.S.A.,2015,Dominican Republic,North America,70.0,60-70%,2,"B,S",spicy,3.5
Arete,U.S.A.,2015,Dominican Republic,North America,70.0,60-70%,2,"B,S",brownie,3.5
Arete,U.S.A.,2015,Dominican Republic,North America,70.0,60-70%,2,"B,S",nutty,3.5
Arete,U.S.A.,2015,Ecuador,South America,75.0,70-80%,3,"B,S,C",intense,3.5
Arete,U.S.A.,2015,Ecuador,South America,75.0,70-80%,3,"B,S,C",floral,3.5
Arete,U.S.A.,2015,Ecuador,South America,75.0,70-80%,3,"B,S,C",bourbon,3.5
Arete,U.S.A.,2015,Ecuador,South America,70.0,60-70%,2,"B,S",spicy,3.75
Arete,U.S.A.,2015,Ecuador,South America,70.0,60-70%,2,"B,S",cocoa,3.75
Arete,U.S.A.,2015,Belize,North America,70.0,60-70%,2,"B,S",floral,3.75
Arete,U.S.A.,2015,Belize,North America,70.0,60-70%,2,"B,S",strawberry,3.75
Arete,U.S.A.,2015,Belize,North America,70.0,60-70%,2,"B,S",metallic,3.75
Arete,U.S.A.,2015,Nicaragua,North America,70.0,60-70%,2,"B,S",creamy,4.0
Arete,U.S.A.,2015,Nicaragua,North America,70.0,60-70%,2,"B,S",sticky,4.0
Arete,U.S.A.,2015,Nicaragua,North America,70.0,60-70%,2,"B,S",peanut butter,4.0
Arete,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",sticky,3.25
Arete,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",floral,3.25
Arete,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",roasty,3.25
Arete,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",chewy,3.25
Arete,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",mild floral,3.25
Arete,U.S.A.,2016,Fiji,Oceania,70.0,60-70%,2,"B,S",smoke,3.25
Arete,U.S.A.,2016,Fiji,Oceania,70.0,60-70%,2,"B,S",hammy,3.25
Arete,U.S.A.,2016,Fiji,Oceania,70.0,60-70%,2,"B,S",cocoa base,3.25
Arete,U.S.A.,2016,Vietnam,Asia,73.0,70-80%,2,"B,S",earthy,3.25
Arete,U.S.A.,2016,Vietnam,Asia,73.0,70-80%,2,"B,S",nutty,3.25
Arete,U.S.A.,2016,Vietnam,Asia,73.0,70-80%,2,"B,S",cardboard,3.25
Arete,U.S.A.,2016,Trinidad,North America,70.0,60-70%,2,"B,S",delicate,3.5
Arete,U.S.A.,2016,Trinidad,North America,70.0,60-70%,2,"B,S",simple,3.5
Arete,U.S.A.,2016,Vietnam,Asia,73.0,70-80%,3,"B,S,C",roasty,3.5
Arete,U.S.A.,2016,Guatemala,North America,70.0,60-70%,2,"B,S",subtle,3.5
Arete,U.S.A.,2016,Honduras,North America,70.0,60-70%,2,"B,S",nutty,3.5
Arete,U.S.A.,2016,Honduras,North America,70.0,60-70%,2,"B,S",green,3.5
Arete,U.S.A.,2016,Tanzania,Africa,70.0,60-70%,2,"B,S",woody,3.75
Arete,U.S.A.,2016,Nicaragua,North America,70.0,60-70%,3,"B,S,C",rich cocoa,3.75
Arete,U.S.A.,2016,Nicaragua,North America,70.0,60-70%,3,"B,S,C",raspberry,3.75
Arete,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S",dark berry,3.75
Arete,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S",chocolatey,3.75
Arete,U.S.A.,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",balanced,4.0
Arete,U.S.A.,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",cherry,4.0
Arete,U.S.A.,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",choco,4.0
Arete,U.S.A.,2016,Peru,South America,70.0,60-70%,2,"B,S",creamy,4.0
Arete,U.S.A.,2016,Peru,South America,70.0,60-70%,2,"B,S",complex,4.0
Arete,U.S.A.,2016,Peru,South America,70.0,60-70%,2,"B,S",balanced,4.0
Arete,U.S.A.,2017,India,Asia,70.0,60-70%,2,"B,S",basic cocoa,3.5
Arete,U.S.A.,2017,Madagascar,Africa,70.0,60-70%,3,"B,S,C",sour fruit,3.5
Arete,U.S.A.,2017,Vietnam,Asia,73.0,70-80%,3,"B,S,C",rich cocoa,3.5
Arete,U.S.A.,2017,Peru,South America,70.0,60-70%,3,"B,S,C",dried fruit,3.5
Arete,U.S.A.,2017,Peru,South America,70.0,60-70%,3,"B,S,C",fig,3.5
Arete,U.S.A.,2017,Peru,South America,70.0,60-70%,3,"B,S,C",anise,3.5
Arete,U.S.A.,2017,Bolivia,South America,70.0,60-70%,2,"B,S",creamy,4.0
Arete,U.S.A.,2017,Bolivia,South America,70.0,60-70%,2,"B,S",bright fruit,4.0
Arete,U.S.A.,2017,Haiti,North America,70.0,60-70%,2,"B,S",long lasting,4.0
Arete,U.S.A.,2017,Haiti,North America,70.0,60-70%,2,"B,S",cocoa,4.0
Arete,U.S.A.,2018,Trinidad,North America,70.0,60-70%,2,"B,S",nuts,3.0
Arete,U.S.A.,2018,Trinidad,North America,70.0,60-70%,2,"B,S",dried fruit,3.0
Arete,U.S.A.,2018,Trinidad,North America,70.0,60-70%,2,"B,S",short,3.0
Arete,U.S.A.,2018,Colombia,South America,70.0,60-70%,2,"B,S",smooth,4.0
Arete,U.S.A.,2018,Colombia,South America,70.0,60-70%,2,"B,S",nutty,4.0
Arete,U.S.A.,2018,Colombia,South America,70.0,60-70%,2,"B,S",cocoa,4.0
Arete,U.S.A.,2019,India,Asia,70.0,60-70%,3,"B,S,C",rubbery,3.0
Arete,U.S.A.,2019,India,Asia,70.0,60-70%,3,"B,S,C",mushroom,3.25
Arete,U.S.A.,2019,India,Asia,70.0,60-70%,3,"B,S,C",acidic,3.25
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",cocoa,3.0
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",earthy,3.0
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",hammy,3.0
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",melon,3.25
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",smooth,3.5
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",vegetal,3.5
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",roasty,3.5
Argencove,Nicaragua,2018,Nicaragua,North America,70.0,60-70%,2,"B,S",rich cocoa,3.5
Artisan du Chocolat,U.K.,2008,Congo,Africa,72.0,70-80%,3,"B,S,C",spicy,3.75
Artisan du Chocolat,U.K.,2008,Congo,Africa,72.0,70-80%,3,"B,S,C",minty,3.75
Artisan du Chocolat,U.K.,2008,Congo,Africa,72.0,70-80%,3,"B,S,C",vegetal,3.75
Artisan du Chocolat,U.K.,2009,Brazil,South America,72.0,70-80%,3,"B,S,C",cocoa,1.75
Artisan du Chocolat,U.K.,2009,Venezuela,South America,75.0,70-80%,3,"B,S,C",oily,2.5
Artisan du Chocolat,U.K.,2009,Venezuela,South America,75.0,70-80%,3,"B,S,C",nutty,2.5
Artisan du Chocolat,U.K.,2009,Venezuela,South America,75.0,70-80%,3,"B,S,C",burnt,2.5
Artisan du Chocolat,U.K.,2009,Venezuela,South America,75.0,70-80%,3,"B,S,C",sour,2.5
Artisan du Chocolat,U.K.,2009,Indonesia,Asia,72.0,70-80%,3,"B,S,C",gritty,2.75
Artisan du Chocolat,U.K.,2009,Indonesia,Asia,72.0,70-80%,3,"B,S,C",sour,2.75
Artisan du Chocolat,U.K.,2009,Madagascar,Africa,80.0,70-80%,3,"B,S,C",cherry,3.0
Artisan du Chocolat,U.K.,2009,Madagascar,Africa,80.0,70-80%,3,"B,S,C",rich,3.0
Artisan du Chocolat,U.K.,2009,Peru,South America,75.0,70-80%,3,"B,S,C",spicey,3.0
Artisan du Chocolat,U.K.,2009,Peru,South America,75.0,70-80%,3,"B,S,C",mild metallic,3.0
Artisan du Chocolat,U.K.,2009,Dominican Republic,North America,72.0,70-80%,3,"B,S,C",spice,3.25
Artisan du Chocolat,U.K.,2009,Dominican Republic,North America,72.0,70-80%,3,"B,S,C",cocoa,3.25
Artisan du Chocolat,U.K.,2009,Dominican Republic,North America,72.0,70-80%,3,"B,S,C",short,3.25
Artisan du Chocolat,U.K.,2010,Costa Rica,North America,72.0,70-80%,3,"B,S,C",chewy,3.25
Artisan du Chocolat,U.K.,2010,Costa Rica,North America,72.0,70-80%,3,"B,S,C",grassy,3.25
Artisan du Chocolat,U.K.,2010,Costa Rica,North America,72.0,70-80%,3,"B,S,C",nutty,3.25
Artisan du Chocolat,U.K.,2010,Vietnam,Asia,72.0,70-80%,3,"B,S,C",unrefined,3.25
Artisan du Chocolat,U.K.,2010,Jamaica,North America,72.0,70-80%,3,"B,S,C",grassy,3.75
Artisan du Chocolat,U.K.,2010,Jamaica,North America,72.0,70-80%,3,"B,S,C",black licorice,3.75
Artisan du Chocolat,U.K.,2010,Jamaica,North America,72.0,70-80%,3,"B,S,C",mint,3.75
Artisan du Chocolat,U.K.,2011,Panama,North America,72.0,70-80%,3,"B,S,C",chemical,2.75
Artisan du Chocolat,U.K.,2011,Panama,North America,72.0,70-80%,3,"B,S,C",rubber,2.75
Artisan du Chocolat,U.K.,2011,Haiti,North America,72.0,70-80%,3,"B,S,C",nuts,4.0
Artisan du Chocolat,U.K.,2011,Haiti,North America,72.0,70-80%,3,"B,S,C",butterscotch,4.0
Artisan du Chocolat,U.K.,2011,Haiti,North America,72.0,70-80%,3,"B,S,C",brownie,4.0
Artisan du Chocolat,U.K.,2012,Colombia,South America,72.0,70-80%,3,"B,S,C",marshmallow,3.75
Artisan du Chocolat,U.K.,2012,Colombia,South America,72.0,70-80%,3,"B,S,C",roasty,3.75
Artisan du Chocolat,U.K.,2012,Colombia,South America,72.0,70-80%,3,"B,S,C",nutty,3.75
Artisan du Chocolat,U.K.,2013,Trinidad,North America,72.0,70-80%,3,"B,S,C",gritty,3.25
Artisan du Chocolat,U.K.,2013,Trinidad,North America,72.0,70-80%,3,"B,S,C",nutty,3.25
Artisan du Chocolat (Casa Luker),U.K.,2013,Colombia,South America,72.0,70-80%,4,"B,S,C,L",creamy,2.75
Artisan du Chocolat (Casa Luker),U.K.,2013,Colombia,South America,72.0,70-80%,4,"B,S,C,L",marshmallow,2.75
Artisan du Chocolat (Casa Luker),U.K.,2013,Colombia,South America,72.0,70-80%,4,"B,S,C,L",off,2.75
Aruntam,Italy,2021,India,Asia,72.0,70-80%,4,"B,S,C,L",cinamon,3.25
Aruntam,Italy,2021,India,Asia,72.0,70-80%,4,"B,S,C,L",nutmeg,3.25
Aruntam,Italy,2021,India,Asia,72.0,70-80%,4,"B,S,C,L",fatty,3.25
Aruntam,Italy,2021,Madagascar,Africa,72.0,70-80%,4,"B,S,C,L",strawberry,3.25
Aruntam,Italy,2021,Madagascar,Africa,72.0,70-80%,4,"B,S,C,L",sour,3.25
Aruntam,Italy,2021,Tanzania,Africa,72.0,70-80%,4,"B,S,C,L",caramel,3.5
Aruntam,Italy,2021,Tanzania,Africa,72.0,70-80%,4,"B,S,C,L",sour milk,3.5
Askinosie,U.S.A.,2007,Mexico,North America,75.0,70-80%,2,"B,S",leather,2.5
Askinosie,U.S.A.,2007,Mexico,North America,75.0,70-80%,2,"B,S",black licorice,2.5
Askinosie,U.S.A.,2007,Mexico,North America,75.0,70-80%,2,"B,S",off,2.5
Askinosie,U.S.A.,2007,Ecuador,South America,70.0,60-70%,2,"B,S",smooth,3.0
Askinosie,U.S.A.,2007,Ecuador,South America,70.0,60-70%,2,"B,S",astringent,3.0
Askinosie,U.S.A.,2007,Ecuador,South America,70.0,60-70%,2,"B,S",cocoa,3.0
Askinosie,U.S.A.,2009,Philippines,Asia,77.0,70-80%,2,"B,S",roasty,3.75
Askinosie,U.S.A.,2011,Tanzania,Africa,72.0,70-80%,2,"B,S",creamy,3.75
Askinosie,U.S.A.,2011,Tanzania,Africa,72.0,70-80%,2,"B,S",woody,3.75
Askinosie,U.S.A.,2011,Tanzania,Africa,72.0,70-80%,2,"B,S",cocoa,3.75
Askinosie,U.S.A.,2011,Honduras,North America,70.0,60-70%,2,"B,S",grapes,3.75
Askinosie,U.S.A.,2011,Honduras,North America,70.0,60-70%,2,"B,S",woody,3.75
Askinosie,U.S.A.,2011,Honduras,North America,70.0,60-70%,2,"B,S",roasty,3.75
Askinosie,U.S.A.,2016,Tanzania,Africa,68.0,60-70%,3,"B,S,C",creamy,3.75
Askinosie,U.S.A.,2016,Tanzania,Africa,68.0,60-70%,3,"B,S,C",rich,3.75
Askinosie,U.S.A.,2016,Tanzania,Africa,68.0,60-70%,3,"B,S,C",blueberry,3.75
Atypic,Australia,2019,Solomon Islands,Oceania,70.0,60-70%,4,"B,S,C,L",vegetal,3.0
Atypic,Australia,2019,Solomon Islands,Oceania,70.0,60-70%,4,"B,S,C,L",honey,3.0
Atypic,Australia,2019,Solomon Islands,Oceania,70.0,60-70%,4,"B,S,C,L",sandy,3.0
Auro,Philippines,2018,Philippines,Asia,77.0,70-80%,4,"B,S,V,L",sandy,2.75
Auro,Philippines,2018,Philippines,Asia,77.0,70-80%,4,"B,S,V,L",vanilla,2.75
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",waxy,3.0
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",dried fruit,3.0
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",sandy,3.0
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",roasty,3.0
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",nutty,3.0
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",long,3.5
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",bright fruit,3.5
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",sweet,3.5
Auro,Philippines,2018,Philippines,Asia,70.0,60-70%,3,"B,S,C",sour,3.5
Avanaa,Canada,2021,Colombia,South America,70.0,60-70%,2,"B,S",chemical,2.5
Avanaa,Canada,2021,Colombia,South America,70.0,60-70%,2,"B,S",spice,2.5
Avanaa,Canada,2021,Colombia,South America,70.0,60-70%,2,"B,S",earthy,2.5
Avanaa,Canada,2021,Dominican Republic,North America,70.0,60-70%,2,"B,S",intense,3.0
Avanaa,Canada,2021,Dominican Republic,North America,70.0,60-70%,2,"B,S",rubber,3.0
Bahen & Co.,Australia,2012,Brazil,South America,70.0,60-70%,2,"B,S",chalky,2.5
Bahen & Co.,Australia,2012,Brazil,South America,70.0,60-70%,2,"B,S",intense,2.5
Bahen & Co.,Australia,2012,Brazil,South America,70.0,60-70%,2,"B,S",chemical,2.5
Bahen & Co.,Australia,2012,Blend,Other,70.0,60-70%,2,"B,S",chalky,2.5
Bahen & Co.,Australia,2012,Madagascar,Africa,70.0,60-70%,2,"B,S",unrefined,3.0
Bahen & Co.,Australia,2012,Madagascar,Africa,70.0,60-70%,2,"B,S",flat,3.0
Bahen & Co.,Australia,2012,Madagascar,Africa,70.0,60-70%,2,"B,S",grassy,3.0
Bahen & Co.,Australia,2015,Blend,Other,80.0,70-80%,2,"B,S",coarse,3.25
Bahen & Co.,Australia,2015,Blend,Other,80.0,70-80%,2,"B,S",smokey,3.25
Bahen & Co.,Australia,2015,Blend,Other,80.0,70-80%,2,"B,S",metallic,3.25
Bahen & Co.,Australia,2015,Papua New Guinea,Oceania,70.0,60-70%,2,"B,S",smoke,3.5
Bahen & Co.,Australia,2015,Papua New Guinea,Oceania,70.0,60-70%,2,"B,S",ham,3.5
Baiani,Brazil,2018,Brazil,South America,70.0,60-70%,2,"B,S",bland,3.0
Baiani,Brazil,2018,Brazil,South America,70.0,60-70%,2,"B,S",large grits,3.0
Bakau,Peru,2015,Peru,South America,70.0,60-70%,3,"B,S,C",molasses,2.75
Bakau,Peru,2015,Peru,South America,70.0,60-70%,3,"B,S,C",caramel,2.75
Bakau,Peru,2015,Peru,South America,70.0,60-70%,3,"B,S,C",pungent,2.75
Bakau,Peru,2015,Peru,South America,70.0,60-70%,3,"B,S,C",black pepper,3.5
Bankston,U.S.A.,2019,Belize,North America,72.0,70-80%,3,"B,S,C",gritty,2.5
Bankston,U.S.A.,2019,Belize,North America,72.0,70-80%,3,"B,S,C",fatty,2.5
Bankston,U.S.A.,2019,Belize,North America,72.0,70-80%,3,"B,S,C",sour,2.5
Bankston,U.S.A.,2019,Belize,North America,72.0,70-80%,3,"B,S,C",off,2.5
Bankston,U.S.A.,2019,Uganda,Africa,82.0,80-90%,3,"B,S,C",bitter,2.75
Bankston,U.S.A.,2019,Uganda,Africa,82.0,80-90%,3,"B,S,C",fatty,2.75
Bankston,U.S.A.,2019,Uganda,Africa,82.0,80-90%,3,"B,S,C",mild fruit,2.75
Bankston,U.S.A.,2019,Tanzania,Africa,72.0,70-80%,3,"B,S,C",mild fruit,3.25
Bankston,U.S.A.,2019,Tanzania,Africa,72.0,70-80%,3,"B,S,C",roasty,3.25
Bar Au Chocolat,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,2,"B,S",complex,3.25
Bar Au Chocolat,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,2,"B,S",black pepper,3.25
Bar Au Chocolat,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,2,"B,S",coffee,3.25
Bar Au Chocolat,U.S.A.,2012,Mexico,North America,70.0,60-70%,2,"B,S",molasses,3.5
Bar Au Chocolat,U.S.A.,2012,Mexico,North America,70.0,60-70%,2,"B,S",toffee,3.5
Bar Au Chocolat,U.S.A.,2012,Madagascar,Africa,70.0,60-70%,2,"B,S",raspberry,3.75
Bar Au Chocolat,U.S.A.,2012,Madagascar,Africa,70.0,60-70%,2,"B,S",mild sour,3.75
Bar Au Chocolat,U.S.A.,2014,Peru,South America,70.0,60-70%,2,"B,S",creamy,4.0
Bar Au Chocolat,U.S.A.,2014,Peru,South America,70.0,60-70%,2,"B,S",orange,4.0
Bar Au Chocolat,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",intense,3.5
Bar Au Chocolat,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",smokey,3.5
Bar Au Chocolat,U.S.A.,2015,Brazil,South America,70.0,60-70%,2,"B,S",dried fruit,3.5
Bar Au Chocolat,U.S.A.,2017,Costa Rica,North America,72.0,70-80%,2,"B,S",cocoa,3.5
Bar Au Chocolat,U.S.A.,2017,Costa Rica,North America,72.0,70-80%,2,"B,S",berry,3.5
Bar Au Chocolat,U.S.A.,2017,Trinidad,North America,80.0,70-80%,2,"B,S",intense,3.5
Bar Au Chocolat,U.S.A.,2017,Trinidad,North America,80.0,70-80%,2,"B,S",tangy,3.5
Baravelli's,Wales,2012,Costa Rica,North America,80.0,70-80%,4,"B,S,C,V",gritty,2.75
Baravelli's,Wales,2012,Costa Rica,North America,80.0,70-80%,4,"B,S,C,V",floral,2.75
Baravelli's,Wales,2012,Costa Rica,North America,80.0,70-80%,4,"B,S,C,V",vanilla,2.75
Batch,U.S.A.,2016,Ecuador,South America,65.0,60-70%,3,"B,S,C",sandy,3.25
Batch,U.S.A.,2016,Ecuador,South America,65.0,60-70%,3,"B,S,C",floral,3.25
Batch,U.S.A.,2016,Ecuador,South America,65.0,60-70%,3,"B,S,C",sweet,3.25
Batch,U.S.A.,2016,Dominican Republic,North America,65.0,60-70%,3,"B,S,C",creamy,3.5
Batch,U.S.A.,2016,Dominican Republic,North America,65.0,60-70%,3,"B,S,C",sweet,3.5
Batch,U.S.A.,2016,Dominican Republic,North America,65.0,60-70%,3,"B,S,C",fudgey,3.5
Batch,U.S.A.,2016,Brazil,South America,70.0,60-70%,3,"B,S,C",strawberry,3.75
Bean,U.K.,2019,Peru,South America,70.0,60-70%,4,"B,S,C,V",strong vanilla,2.25
Bean,U.K.,2019,Peru,South America,70.0,60-70%,4,"B,S,C,V",off notes,2.25
Beau Cacao,U.K.,2017,Malaysia,Asia,73.0,70-80%,3,"B,S,C",caramel,3.0
Beau Cacao,U.K.,2017,Malaysia,Asia,73.0,70-80%,3,"B,S,C",spice,3.0
Beau Cacao,U.K.,2017,Malaysia,Asia,73.0,70-80%,3,"B,S,C",earthy,3.0
Beau Cacao,U.K.,2017,Malaysia,Asia,72.0,70-80%,3,"B,S,C",smokey,3.25
Beau Cacao,U.K.,2017,Malaysia,Asia,72.0,70-80%,3,"B,S,C",woody,3.25
Beau Cacao,U.K.,2017,Malaysia,Asia,72.0,70-80%,3,"B,S,C",tobacco,3.25
Beehive,U.S.A.,2016,Brazil,South America,80.0,70-80%,3,"B,S,C",intense,2.75
Beehive,U.S.A.,2016,Brazil,South America,80.0,70-80%,3,"B,S,C",bitter,2.75
Beehive,U.S.A.,2016,Brazil,South America,80.0,70-80%,3,"B,S,C",dry,2.75
Beehive,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",sandy,2.75
Beehive,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",sweet,2.75
Beehive,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",molasses,2.75
Beehive,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",intense,2.75
Beehive,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",floral,2.75
Beehive,U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",black pepper,2.75
Beehive,U.S.A.,2016,Ecuador,South America,90.0,80-90%,3,"B,S,C",bitter,2.75
Beehive,U.S.A.,2016,Ecuador,South America,90.0,80-90%,3,"B,S,C",earthy,2.75
Belcolade,Belgium,2010,Costa Rica,North America,64.0,60-70%,4,"B,S,C,L",pastey,2.75
Belcolade,Belgium,2010,Costa Rica,North America,64.0,60-70%,4,"B,S,C,L",nutty,2.75
Belcolade,Belgium,2010,Papua New Guinea,Oceania,64.0,60-70%,4,"B,S,C,L",intense,2.75
Belcolade,Belgium,2010,Papua New Guinea,Oceania,64.0,60-70%,4,"B,S,C,L",smokey,2.75
Belcolade,Belgium,2010,Peru,South America,64.0,60-70%,4,"B,S,C,L",sticky,2.75
Belcolade,Belgium,2010,Peru,South America,64.0,60-70%,4,"B,S,C,L",nuts,2.75
Belcolade,Belgium,2010,Ecuador,South America,71.0,70-80%,4,"B,S,C,L",dry,3.5
Belcolade,Belgium,2010,Ecuador,South America,71.0,70-80%,4,"B,S,C,L",cinamon,3.5
Belcolade,Belgium,2010,Ecuador,South America,71.0,70-80%,4,"B,S,C,L",nutmeg,3.5
Bellflower,U.S.A.,2016,Bolivia,South America,70.0,60-70%,3,"B,S,C",oily,3.25
Bellflower,U.S.A.,2016,Bolivia,South America,70.0,60-70%,3,"B,S,C",complex,3.25
Bellflower,U.S.A.,2016,Bolivia,South America,70.0,60-70%,3,"B,S,C",pungent,3.25
Bellflower,U.S.A.,2016,Tanzania,Africa,70.0,60-70%,3,"B,S,C",sticky,3.5
Bellflower,U.S.A.,2016,Tanzania,Africa,70.0,60-70%,3,"B,S,C",delicate,3.5
Bellflower,U.S.A.,2016,Tanzania,Africa,70.0,60-70%,3,"B,S,C",melon,3.5
Bellflower,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S",caramel,3.5
